 4.12097519e+01  9.09031901e-01  4.23764945e-01 
 4.16869383e+01  9.09026818e-01  4.23251957e-01 
 4.21696503e+01  9.09021642e-01  4.22728943e-01 
 4.26579519e+01  9.09016371e-01  4.22195749e-01 
 4.31519077e+01  9.09011005e-01  4.21652218e-01 
 4.36515832e+01  9.09005543e-01  4.21098195e-01 
 4.41570447e+01  9.08999983e-01  4.20533521e-01 
 4.46683592e+01  9.08994325e-01  4.19958040e-01 
 4.51855944e+01  9.08988566e-01  4.19371593e-01 
 4.57088190e+01  9.08982707e-01  4.18774021e-01 
 4.62381021e+01  9.08976745e-01  4.18165168e-01 
 4.67735141e+01  9.08970681e-01  4.17544873e-01 
 4.73151259e+01  9.08964512e-01  4.16912979e-01 
 4.78630092e+01  9.08958237e-01  4.16269327e-01 
 4.84172368e+01  9.08951857e-01  4.15613758e-01 
 4.89778819e+01  9.08945369e-01  4.14946116e-01 
 4.95450191e+01  9.08938774e-01  4.14266242e-01 
 5.01187234e+01  9.08932069e-01  4.13573980e-01 
 5.06990708e+01  9.08925254e-01  4.12869173e-01 
 5.12861384e+01  9.08918328e-01  4.12151667e-01 
 5.18800039e+01  9.08911290e-01  4.11421306e-01 
 5.24807460e+01  9.08904140e-01  4.10677939e-01 
 5.30884444e+01  9.08896877e-01  4.09921412e-01 
 5.37031796e+01  9.08889499e-01  4.09151575e-01 
 5.43250331e+01  9.08882007e-01  4.08368279e-01 
 5.49540874e+01  9.08874399e-01  4.07571377e-01 
 5.55904257e+01  9.08866675e-01  4.06760723e-01 
 5.62341325e+01  9.08858834e-01  4.05936174e-01 
 5.68852931e+01  9.08850876e-01  4.05097588e-01 
 5.75439937e+01  9.08842800e-01  4.04244827e-01 
 5.82103218e+01  9.08834607e-01  4.03377753e-01 
 5.88843655e+01  9.08826294e-01  4.02496233e-01 
 5.95662144e+01  9.08817863e-01  4.01600136e-01 
 6.02559586e+01  9.08809313e-01  4.00689335e-01 
 6.09536897e+01  9.08800643e-01  3.99763703e-01 
 6.16595002e+01  9.08791853e-01  3.98823121e-01 
 6.23734835e+01  9.08782944e-01  3.97867470e-01 
 6.30957344e+01  9.08773915e-01  3.96896635e-01 
 6.38263486e+01  9.08764767e-01  3.95910508e-01 
 6.45654229e+01  9.08755498e-01  3.94908982e-01 
 6.53130553e+01  9.08746111e-01  3.93891955e-01 
 6.60693448e+01  9.08736603e-01  3.92859330e-01 
 6.68343918e+01  9.08726977e-01  3.91811015e-01 
 6.76082975e+01  9.08717233e-01  3.90746922e-01 
 6.83911647e+01  9.08707369e-01  3.89666969e-01 
 6.91830971e+01  9.08697389e-01  3.88571078e-01 
 6.99841996e+01  9.08687291e-01  3.87459178e-01 
 7.07945784e+01  9.08677076e-01  3.86331202e-01 
 7.16143410e+01  9.08666746e-01  3.85187090e-01 
 7.24435960e+01  9.08656300e-01  3.84026788e-01 
 7.32824533e+01  9.08645741e-01  3.82850248e-01 
 7.41310241e+01  9.08635068e-01  3.81657428e-01 
 7.49894209e+01  9.08624283e-01  3.80448292e-01 
 7.58577575e+01  9.08613388e-01  3.79222812e-01 
 7.67361489e+01  9.08602382e-01  3.77980966e-01 
 7.76247117e+01  9.08591268e-01  3.76722740e-01 
 7.85235635e+01  9.08580047e-01  3.75448126e-01 
 7.94328235e+01  9.08568720e-01  3.74157124e-01 
 8.03526122e+01  9.08557289e-01  3.72849741e-01 
 8.12830516e+01  9.08545756e-01  3.71525992e-01 
 8.22242650e+01  9.08534122e-01  3.70185901e-01 
 8.31763771e+01  9.08522388e-01  3.68829496e-01 
 8.41395142e+01  9.08510558e-01  3.67456818e-01 
 8.51138038e+01  9.08498633e-01  3.66067912e-01 
 8.60993752e+01  9.08486615e-01  3.64662833e-01 
 8.70963590e+01  9.08474505e-01  3.63241645e-01 
 8.81048873e+01  9.08462307e-01  3.61804419e-01 
 8.91250938e+01  9.08450023e-01  3.60351236e-01 
 9.01571138e+01  9.08437654e-01  3.58882182e-01 
 9.12010839e+01  9.08425204e-01  3.57397356e-01 
 9.22571427e+01  9.08412675e-01  3.55896863e-01 
 9.33254301e+01  9.08400069e-01  3.54380818e-01 
 9.44060876e+01  9.08387390e-01  3.52849343e-01 
 9.54992586e+01  9.08374639e-01  3.51302570e-01 
 9.66050879e+01  9.08361820e-01  3.49740640e-01 
 9.77237221e+01  9.08348936e-01  3.48163700e-01 
 9.88553095e+01  9.08335989e-01  3.46571910e-01 
 1.00000000e+02  9.08322982e-01  3.44965436e-01 
 1.01157945e+02  9.08309920e-01  3.43344451e-01 
 1.02329299e+02  9.08296804e-01  3.41709140e-01 
 1.03514217e+02  9.08283637e-01  3.40059695e-01 
 1.04712855e+02  9.08270424e-01  3.38396315e-01 
 1.05925373e+02  9.08257168e-01  3.36719208e-01 
 1.07151931e+02  9.08243871e-01  3.35028593e-01 
 1.08392691e+02  9.08230537e-01  3.33324692e-01 
 1.09647820e+02  9.08217169e-01  3.31607739e-01 
 1.10917482e+02  9.08203772e-01  3.29877974e-01 
 1.12201845e+02  9.08190347e-01  3.28135645e-01 
 1.13501082e+02  9.08176900e-01  3.26381007e-01 
 1.14815362e+02  9.08163432e-01  3.24614323e-01 
 1.16144861e+02  9.08149949e-01  3.22835862e-01 
 1.17489755e+02  9.08136453e-01  3.21045902e-01 
 1.18850223e+02  9.08122948e-01  3.19244726e-01 
 1.20226443e+02  9.08109438e-01  3.17432623e-01 
