 7.92800000e-05  9.11944611e-01  8.88055389e-01  1.71757862e+00  1.73918632e+00  1.72365268e+00 
 8.02800000e-05  9.12082365e-01  8.87917635e-01  1.71745542e+00  1.73931014e+00  1.72364479e+00 
 8.12800000e-05  9.12219642e-01  8.87780358e-01  1.71733269e+00  1.73943349e+00  1.72363681e+00 
 8.22800000e-05  9.12356437e-01  8.87643563e-01  1.71721041e+00  1.73955638e+00  1.72362875e+00 
 8.32800000e-05  9.12492744e-01  8.87507256e-01  1.71708861e+00  1.73967879e+00  1.72362060e+00 
 8.42800000e-05  9.12628558e-01  8.87371442e-01  1.71696728e+00  1.73980073e+00  1.72361236e+00 
 8.52800000e-05  9.12763873e-01  8.87236127e-01  1.71684643e+00  1.73992219e+00  1.72360405e+00 
 8.62800000e-05  9.12898684e-01  8.87101316e-01  1.71672606e+00  1.74004316e+00  1.72359564e+00 
 8.72800000e-05  9.13032987e-01  8.86967013e-01  1.71660619e+00  1.74016364e+00  1.72358716e+00 
 8.82800000e-05  9.13166774e-01  8.86833226e-01  1.71648680e+00  1.74028362e+00  1.72357859e+00 
 8.92800000e-05  9.13300042e-01  8.86699958e-01  1.71636791e+00  1.74040311e+00  1.72356993e+00 
 9.02800000e-05  9.13432785e-01  8.86567215e-01  1.71624952e+00  1.74052209e+00  1.72356120e+00 
 9.12800000e-05  9.13564997e-01  8.86435003e-01  1.71613164e+00  1.74064056e+00  1.72355238e+00 
 9.22800000e-05  9.13696674e-01  8.86303326e-01  1.71601427e+00  1.74075851e+00  1.72354348e+00 
 9.32800000e-05  9.13827810e-01  8.86172190e-01  1.71589741e+00  1.74087595e+00  1.72353450e+00 
 9.42800000e-05  9.13958400e-01  8.86041600e-01  1.71578108e+00  1.74099286e+00  1.72352544e+00 
 9.52800000e-05  9.14088440e-01  8.85911560e-01  1.71566527e+00  1.74110924e+00  1.72351629e+00 
 9.62800000e-05  9.14217923e-01  8.85782077e-01  1.71554999e+00  1.74122510e+00  1.72350707e+00 
 9.72800000e-05  9.14346844e-01  8.85653156e-01  1.71543524e+00  1.74134041e+00  1.72349777e+00 
 9.82800000e-05  9.14475200e-01  8.85524800e-01  1.71532103e+00  1.74145519e+00  1.72348839e+00 
 9.92800000e-05  9.14602984e-01  8.85397016e-01  1.71520736e+00  1.74156942e+00  1.72347893e+00 
 1.00280000e-04  9.14730191e-01  8.85269809e-01  1.71509424e+00  1.74168310e+00  1.72346939e+00 
 1.01280000e-04  9.14856817e-01  8.85143183e-01  1.71498167e+00  1.74179622e+00  1.72345978e+00 
 1.02280000e-04  9.14982856e-01  8.85017144e-01  1.71486965e+00  1.74190879e+00  1.72345009e+00 
 1.03280000e-04  9.15108304e-01  8.84891696e-01  1.71475820e+00  1.74202079e+00  1.72344032e+00 
 1.04280000e-04  9.15233155e-01  8.84766845e-01  1.71464731e+00  1.74213223e+00  1.72343048e+00 
 1.05280000e-04  9.15357405e-01  8.84642595e-01  1.71453698e+00  1.74224309e+00  1.72342056e+00 
 1.06280000e-04  9.15481049e-01  8.84518951e-01  1.71442723e+00  1.74235338e+00  1.72341056e+00 
 1.07280000e-04  9.15604082e-01  8.84395918e-01  1.71431805e+00  1.74246310e+00  1.72340049e+00 
 1.08280000e-04  9.15726498e-01  8.84273502e-01  1.71420945e+00  1.74257222e+00  1.72339035e+00 
 1.09280000e-04  9.15848294e-01  8.84151706e-01  1.71410144e+00  1.74268076e+00  1.72338013e+00 
 1.10280000e-04  9.15969464e-01  8.84030536e-01  1.71399402e+00  1.74278871e+00  1.72336984e+00 
 1.11280000e-04  9.16090004e-01  8.83909996e-01  1.71388718e+00  1.74289607e+00  1.72335948e+00 
 1.12280000e-04  9.16209908e-01  8.83790092e-01  1.71378094e+00  1.74300282e+00  1.72334904e+00 
 1.13280000e-04  9.16329172e-01  8.83670828e-01  1.71367531e+00  1.74310897e+00  1.72333854e+00 
 1.14280000e-04  9.16447792e-01  8.83552208e-01  1.71357027e+00  1.74321451e+00  1.72332796e+00 
 1.15280000e-04  9.16565763e-01  8.83434237e-01  1.71346585e+00  1.74331944e+00  1.72331731e+00 
 1.16280000e-04  9.16683079e-01  8.83316921e-01  1.71336203e+00  1.74342376e+00  1.72330659e+00 
 1.17280000e-04  9.16799737e-01  8.83200263e-01  1.71325883e+00  1.74352746e+00  1.72329580e+00 
 1.18280000e-04  9.16915732e-01  8.83084268e-01  1.71315625e+00  1.74363053e+00  1.72328495e+00 
 1.19280000e-04  9.17031058e-01  8.82968942e-01  1.71305429e+00  1.74373298e+00  1.72327402e+00 
 1.20280000e-04  9.17145713e-01  8.82854287e-01  1.71295296e+00  1.74383480e+00  1.72326303e+00 
 1.21280000e-04  9.17259690e-01  8.82740310e-01  1.71285226e+00  1.74393599e+00  1.72325196e+00 
 1.22280000e-04  9.17372987e-01  8.82627013e-01  1.71275219e+00  1.74403653e+00  1.72324084e+00 
 1.23280000e-04  9.17485597e-01  8.82514403e-01  1.71265276e+00  1.74413644e+00  1.72322964e+00 
 1.24280000e-04  9.17597517e-01  8.82402483e-01  1.71255397e+00  1.74423570e+00  1.72321838e+00 
 1.25280000e-04  9.17708742e-01  8.82291258e-01  1.71245582e+00  1.74433432e+00  1.72320705e+00 
 1.26280000e-04  9.17819269e-01  8.82180731e-01  1.71235832e+00  1.74443228e+00  1.72319566e+00 
